JobID,Designation,Industry,Location,Skills,DetailID,CompanyID
264783,Telecaller,Marketing / Advertising,Jaipur,"Sales, Telecalling",422,142
261226,Lead Generation Executive,Marketing / Advertising,Gurgaon,"Business Development, Sales",229,168
263945,Business Development,Marketing / Advertising,Delhi,"Business Development, Corporate Sales, International Sales",104,182
260537,Lead Development (Influencer Marketing) (Drive),Marketing / Advertising,Bangalore,"Business Development, CRM, Lead Generation, Marketing",38,213
265069,Principal Software Engineer,Marketing / Advertising,Pune,"Magento, Advertising, Java, Linux",368,233
244358,Sales Officer,Marketing / Advertising,Ghaziabad,"Business Development, Corporate Sales, Direct Sales, Sales",94,17
254296,Content & Community Lead,Marketing / Advertising,Gurgaon,"Content Marketing, Content Writing",248,28
246364,Sales Officer (SO),Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,52
258073,Business Development Executive,Marketing / Advertising,Mumbai,"Business Development, Sales",229,64
255503,Sales Executive,Marketing / Advertising,Pune,"Business Development, Corporate Sales, Sales, Telecalling",140,67
247451,Software Development Engineer 2 - Data Acquisition,Marketing / Advertising,Bangalore,"Hibernate, J2EE, Java, Spring",349,71
253943,Sales Executive- Real Estate,Marketing / Advertising,Chennai,"Business Development, Sales, Telecalling",236,267
256959,Business Development Manager - Digital,Marketing / Advertising,Delhi,Business Development,36,286
243792,Presales Cosultant,Marketing / Advertising,Chennai,Business Development,36,331
255785,Social Media Manager,Marketing / Advertising,Hyderabad,"Content Marketing, Content Writing",248,343
231007,Wealth Management Executive,Marketing / Advertising,Noida,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,3
229897,Digital Marketing Executive,Marketing / Advertising,Gurgaon,Operations Management,379,35
240080,Business Development Manager,Marketing / Advertising,Ahmedabad,"Business Development, International Sales, Sales",193,155
240641,Telemarketing Specialist,Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,174
234811,Front Office Assistant,Marketing / Advertising,Bangalore,Operations Management,379,205
234706,Sports Copywriter,Marketing / Advertising,Delhi,Content Writing,265,279
231271,Sales Executive (B2B),Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,305
233408,Ad Sales,Marketing / Advertising,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,315
224891,Client Servicing Executive,Marketing / Advertising,Mumbai,"Customer Interaction, Customer Relationship, Customer Service",297,318
226941,Business Development Executive - Sales (Tamil),Marketing / Advertising,Noida,"Business Development, Corporate Sales, International Sales, Sales",119,344
172139,Content Writers,Marketing / Advertising,Patna,"Content Marketing, Content Writing, English Content, Hindi Content",257,46
194538,Customer Success Specialist,Marketing / Advertising,Bangalore,"Customer Interaction, Customer Relationship, Key Account Management",312,71
83118,Content Writer,Marketing / Advertising,"Chennai, Work From Home","Content Marketing, Content Writing",248,149
164981,Product Content Writer,Marketing / Advertising,Pune,"Content Marketing, Content Writing, English Content",256,228
221766,Copywriter,Marketing / Advertising,Delhi,"Content Writing, English Content",271,268
188840,Sales Manager,Marketing / Advertising,Mumbai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,274
258073,Business Development Executive,Media / Entertainment,Mumbai,"Business Development, Sales",229,64
233364,Business Development,Media / Entertainment,Gurgaon,"Business Development, Sales",229,70
252103,Content Marketer,Media / Entertainment,"Bangalore, Mumbai, Pune",Content Writing,265,89
241809,Entertainment Content Writer,Media / Entertainment,Mumbai,"Content Writing, English Content",271,101
261226,Lead Generation Executive,Media / Entertainment,Gurgaon,"Business Development, Sales",229,168
265990,Digital Sales Executive - Digital Marketing,Media / Entertainment,Mumbai,"Business Development, Direct Sales, Sales",163,187
250742,SUB Editor - Digital News Desk,Media / Entertainment,Mumbai,"Content Writing, English Content",271,187
266953,Content Writing Specialist,Media / Entertainment,Mumbai,"Content Marketing, Content Writing",248,307
233408,Ad Sales,Media / Entertainment,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,315
260615,Associate Program Manager,Media / Entertainment,Navi Mumbai,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,333
188840,Sales Manager,Media / Entertainment,Mumbai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,274
146010,Inside Sales Specialist,Media / Entertainment,Delhi,"Business Development, Corporate Sales, Sales",136,276
231271,Sales Executive (B2B),Media / Entertainment,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,305
258362,Sales Manager,Medical Devices,Trivandrum,"Business Development, Direct Sales, Sales",163,128
258475,Medical Sales Representative - Diabetes Category,Medical Devices,Bangalore,"Business Development, Direct Sales, Sales",163,169
246632,Content Writer,Medical Devices,Ahmedabad,"Content Marketing, Content Writing, English Content",256,327
250042,Corporate Sales Executive,Mining / Metals / Steel,Chandigarh,"Corporate Sales, Direct Sales, Sales",276,257
234778,Business Management Consultant,Nonprofit / Social Services,Mumbai,"Business Development, General Management, Operations Management, Strategic Planning",174,141
247482,Project Coordinator,Nonprofit / Social Services,Mumbai,Operations Management,379,224
225906,Account Manager,Oil & Gas / Infrastructure / Energy,Delhi,"Business Development, Sales",229,72
237050,Medical Representative,Pharma / Biotech,Noida,"Business Development, Direct Sales, Sales",163,12
241806,Pharmacist Assistants,Pharma / Biotech,Hyderabad,Pharmacy Operations,386,22
258362,Sales Manager,Pharma / Biotech,Trivandrum,"Business Development, Direct Sales, Sales",163,128
264372,Sales Engineer / Sales Executive,Pharma / Biotech,"Bangalore, Hyderabad, Mumbai",Sales,418,260
246632,Content Writer,Pharma / Biotech,Ahmedabad,"Content Marketing, Content Writing, English Content",256,327
264592,Content Writer,Political Organization,"Chandigarh, Noida","Content Writing, English Content, Hindi Content",272,292
244358,Sales Officer,Printing / Packaging,Ghaziabad,"Business Development, Corporate Sales, Direct Sales, Sales",94,17
250129,Sr. Business Development Executive,Printing / Packaging,Bangalore,"Business Development, Sales",229,226
242179,Administrative Executive,Public Relations,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
264592,Content Writer,Public Relations,"Chandigarh, Noida","Content Writing, English Content, Hindi Content",272,292
233364,Business Development,Publishing,Gurgaon,"Business Development, Sales",229,70
263945,Business Development,Publishing,Delhi,"Business Development, Corporate Sales, International Sales",104,182
261434,Senior Principal Consultant - Data Operations,Real Estate / Property,Bangalore,"Business Development, Data Analysis",142,6
266265,Site Head,Real Estate / Property,Mumbai,"Direct Sales, Sales",334,5
264842,Sales Manager,Real Estate / Property,Bangalore,"Business Development, Sales",229,74
265670,Team Leader,Real Estate / Property,"Gurgaon, Hyderabad, Mumbai","Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,130
256649,Sales Manager,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,137
265466,Asst.Manager - Sales,Real Estate / Property,Chennai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,180
256564,Sales Executive,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,231
254339,Business Manager,Real Estate / Property,Chennai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,267
256415,Sales Manager - Real Estate,Real Estate / Property,Chennai,"Business Development, Sales",229,267
256219,Sales Associate - B2B,Real Estate / Property,Gurgaon,"Business Development, Direct Sales, Sales",163,323
251833,Sales Executive,Real Estate / Property,Bangalore,"Business Development, Sales",229,346
235772,Front Desk Executive,Real Estate / Property,Bangalore,Process Improvement,387,42
248387,Sales Executive,Real Estate / Property,Chennai,Sales,418,61
247125,Inside Sales,Real Estate / Property,Kolkata,"Direct Sales, Sales, Telecalling",337,92
241120,Relationship Manager,Real Estate / Property,Kolkata,"Customer Relationship, Direct Sales, Sales",315,135
242179,Administrative Executive,Real Estate / Property,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
253943,Sales Executive- Real Estate,Real Estate / Property,Chennai,"Business Development, Sales, Telecalling",236,267
253970,Sales Executive/ Presales- Real Estate,Real Estate / Property,Chennai,"Business Development, Direct Sales, Sales, Telecalling",171,267
253469,Sales Manager- Real Estate,Real Estate / Property,Chennai,"Business Development, Direct Sales, Sales, Telecalling",171,267
251871,Executive Operations (Post Closing),Real Estate / Property,Bangalore,"Operations Management, Sales, Customer Service, Telecalling",385,338
235121,Telecaller,Real Estate / Property,Bangalore,"Sales, Telecalling",422,42
197275,Sales Executive,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales",94,148
196440,Business Development Executive,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,190
225932,Senior Sales Manager,Real Estate / Property,Bangalore,"Direct Sales, Sales, Telecalling",337,230
225052,Team Leader,Real Estate / Property,Bangalore,"Business Development, Direct Sales, Sales, Telecalling",171,230
173785,Real Estate Sales Manager,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Presales, Sales, Telecalling",70,232
116133,Associate / Senior Associate - Real Estate Sales,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,238
188004,Real Estate Sales Expert,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,238
229099,B2B - Sales Associate,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,323
252200,Key Account Manager - Brand Specialist,Retail,Bangalore,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,18
265072,Category Manager,Retail,Hyderabad,"Business Development, Category Management",40,21
247451,Software Development Engineer 2 - Data Acquisition,Retail,Bangalore,"Hibernate, J2EE, Java, Spring",349,71
263798,Big Data Scientist,Retail,Bangalore,"Java, Python, SQA, Spark, Scala",363,127
242179,Administrative Executive,Retail,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
259669,Business Development Professional - Shopify,Retail,Work From Home,"Business Development, Sales, Shopify",231,177
255993,Sales Officer,Retail,Raipur,"Business Development, Corporate Sales, Direct Sales, Sales",94,249
266441,Data Scientist,Retail,Work From Home,"Demand Forecasting, Python, Machine Learning, PySpark, Sales Forecasting",325,272
244334,Area Training Executive - Retail Sales Trainer,Retail,"Bangalore, Delhi",Sales,418,323
243360,Associate Manager - Operations,Retail,Mangalore,"Operations Management, Process Improvement, Procurement, Quality Control, Vendor Management",382,345
234607,Retail Sales Executive,Retail,Chennai,"Direct Sales, Sales",334,95
235458,Sales Manager,Retail,Bangalore,"Customer Relationship, Marketing, Sales",317,132
123222,Mall Floor Manager,Retail,Bangalore,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,296
209910,Debt Recovery Officer,Security / Law Enforcement,"Chandigarh, Delhi, Mumbai",Operations Management,379,247
199336,Business Development Manager,Security / Law Enforcement,"Chandigarh, Mohali","Business Development, Corporate Sales, International Sales, Sales",119,293
239931,Education Admission Counselor,Telecommunications,Noida,"Business Development, Corporate Sales, Sales",136,84
229346,Business Development Executive,Telecommunications,Madurai,"Business Development, Sales, Telecalling",236,96
255690,Process Trainer,Telecommunications,Chennai,"Behavioural Training, Corporate Training, Training Management",21,115
253482,Sales Support,Telecommunications,Gurgaon,"Customer Interaction, Customer Relationship, Customer Service, Grievance Management",298,130
265258,Regional Manager,Telecommunications,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,143
266267,B2B Enterprise Marketing Specialist,Telecommunications,Work From Home,Business Development,36,186
256434,Deputy Manager - Revenue Assurance,Telecommunications,Gurgaon,"Accounting, Budgeting, Chartered Accountant, Finance, Financial Analysis, Financial Planning, Financial Reporting, MIS",13,197
266549,Sr. Presales Consultant,Telecommunications,Hyderabad,"Business Development, Sales",229,237
243146,JC JHD Sales Lead,Telecommunications,Hyderabad,"Business Development, Direct Sales, Sales",163,246
241862,Business Development Manager,Telecommunications,Mumbai,"Business Development, Sales",229,281
225906,Account Manager,Telecommunications,Delhi,"Business Development, Sales",229,72
253839,Progress Partner - Business Coach,Wellness / Fitness / Sports,Bangalore,"Logistics Management, Operations Management, Process Improvement, Production Management, Supply Chain Management",365,235
264123,Content Writer,Wellness / Fitness / Sports,Bangalore,Content Writing,265,275
234706,Sports Copywriter,Wellness / Fitness / Sports,Delhi,Content Writing,265,279
222777,Executive Assistant,Wellness / Fitness / Sports,Bhopal,"Operations Management, Process Improvement, Vendor Management",383,288
226941,Business Development Executive - Sales (Tamil),Wholesale,Noida,"Business Development, Corporate Sales, International Sales, Sales",119,344
